account.name,as.of.date,deposits,withdrawals,dividends,fees,tc,value,income.return,price.return,total.return
yassers,2020-03-27,1000000,0,0.0,0.0,998.5190106964111,999001.4809893034,0.0,-0.09985190106965858,-0.09985190106965858
yassers,2020-04-03,0,0,463.32,199.89296019786067,0.48831000900268556,926388.5303777423,0.04637830962384338,-7.314931158980286,-7.268552849356443
yassers,2020-04-09,100000,0,871.0,185.45190607554844,0.0,1180139.5744433464,0.09402102589124704,16.502799748963426,16.596820774854674
yassers,2020-04-17,0,0,0.0,236.02791488866924,92.97099838256835,1200437.5212602844,0.0,1.7199615415415703,1.7199615415415703
yassers,2020-04-24,0,0,0.0,240.08750425205685,0.0,1190158.479238668,0.0,-0.8562746365029406,-0.8562746365029406
